pos_order_number,sku_id,qty,total_amount,order_date,promotion_code,promotion_name_zh,promotion_name_en,promotion_label,promotion_discount_amount,cashier,hybris_sync_date,mall_dollar_rebate_amount
WCR0020260304184308,H1688001_S_10111315,2,59.9,2026-03-04,PROMO_32485|PROMO_32539,"<FRUIT>  ALL 台灣鳳梨釋迦: $69.9/2個|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $69.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.1|10.0,MF240005,"0000-00-00 00:00:00",NULL
WCR0020260304184308,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,MF240005,"0000-00-00 00:00:00",NULL
KAM0020260304184320,H1688001_S_10111284,1,76.9,2026-03-04,PROMO_26885|PROMO_27602,(Auto)自取後水果買滿$50-$3|<黃昏限定>,(Auto)自取後水果買滿$50-$3|<黃昏限定>,RM_DISCOUNT_ORDER_LEVEL|RM_DISCOUNT_SKU_LEVEL,3.0|10.0,TLCHAN,"0000-00-00 00:00:00",NULL
LOP0020260304184327,H0888001_S_10161394,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,PCFLAI,"0000-00-00 00:00:00",NULL
LOP0020260304184327,H1688001_S_10111868,1,49.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,PCFLAI,"0000-00-00 00:00:00",NULL
STL0120260304184328,H1688001_S_10111317,1,24,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,45.9,MF250276,"0000-00-00 00:00:00",NULL
STL0120260304184328,H0888001_S_10161832,1,22,2026-03-04,,,,,,MF250276,"0000-00-00 00:00:00",NULL
PMS0320260304184329,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,YYMAK,"0000-00-00 00:00:00",NULL
MET0120260304184330,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,PWCHAU,"0000-00-00 00:00:00",NULL
PAN0020260304184327,H1688001_S_10111935,1,89.9,2026-03-04,,,,,,HYTO,"0000-00-00 00:00:00",NULL
LEI0020260304184329,H1688001_S_10111282,1,62.9,2026-03-04,PROMO_CLEARANCE_DEFAULT|PROMO_27602,O2O門市清貨優惠|<黃昏限定>,"O2O Store Clearance Discount|<黃昏限定>",MANUAL|RM_DISCOUNT_SKU_LEVEL,17.0|10.0,WLCHUI,"2000-06-29 00:00:00",NULL
LEI0020260304184329,H0888001_S_10160755,2,20,2026-03-04,PROMO_26675|PROMO_32482,"<RM> 檸檬果汁碳酸飲料 $28/2|<RM> 買任何貨品 $10 換購一支","<RM> 檸檬果汁碳酸飲料 $28/2|<RM> 買任何貨品 $10 換購一支",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.0|8.0,WLCHUI,"0000-00-00 00:00:00",NULL
BYM0220260304184325,H1688001_S_10112163,1,16,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,2.0,MF250355,"0000-00-00 00:00:00",NULL
CHE0020260304184331,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,LHCHAN,"0000-00-00 00:00:00",NULL
LOH0020260304184329,H1688001_S_10111284,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF220683,"0000-00-00 00:00:00",NULL
TCS0320260304184330,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,HYTO,"2000-04-02 00:00:00",NULL
QWP0220260304184335,H1688001_S_10111282,1,77.9,2026-03-04,PROMO_4347|PROMO_31584,"Auto 長者會員每件-$2|QWP","Auto Senior Club Member -$2/pcs|QWP",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|10.0,MF231204,"0000-00-00 00:00:00",NULL
QWP0220260304184335,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,MF231204,"0000-00-00 00:00:00",NULL
TYS0020260304184334,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,LMCHEUNG,"0000-00-00 00:00:00",NULL
WME0020260304184335,H1688001_S_10111284,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,LCCHUNG,"0000-00-00 00:00:00",NULL
ROC0520260304184338,H0888001_S_10135090,1,36,2026-03-04,,,,,,SCLAI,"0000-00-00 00:00:00",NULL
ROC0520260304184338,H0888001_S_10163060,1,35,2026-03-04,,,,,,SCLAI,"0000-00-00 00:00:00",NULL
TWO0020260304184339,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MYKO,"0000-00-00 00:00:00",NULL
SHS0120260304184338,H1688001_S_10111282,1,78,2026-03-04,PROMO_31824,SHS追價,SHS追價,RM_DISCOUNT_SKU_LEVEL,11.9,LYCHUNG,"2000-07-08 00:00:00",NULL
ERE0120260304184335,H0888001_S_10156232,1,88,2026-03-04,PROMO_29600,(Manual)自取換購1件,(Manual)自取換購1件,RM_DISCOUNT_SKU_LEVEL,21.0,WHNG,"2000-08-08 00:00:00",NULL
OWS0320260304184253,H0888001_S_10158734,2,16,2026-03-04,PROMO_4347|PROMO_30468,"Auto 長者會員每件-$2|<RM>貴州高原紅心雞蛋 $20/2","Auto Senior Club Member -$2/pcs|<RM>貴州高原紅心雞蛋 $20/2",PROMOTION|RM_DISCOUNT_SKU_LEVEL,4.0|10.0,LOMF,"0000-00-00 00:00:00",NULL
FTC0020260304184328,H0888001_S_10138512,2,38,2026-03-04,PROMO_4347|PROMO_27950,"Auto 長者會員每件-$2|<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","Auto Senior Club Member -$2/pcs|<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",PROMOTION|RM_DISCOUNT_SKU_LEVEL,4.0|8.0,MF250141,"0000-00-00 00:00:00",NULL
FTC0020260304184328,H1888001_S_16001724,1,18,2026-03-04,PROMO_4347|PROMO_29588,"Auto 長者會員每件-$2|消費換購1件","Auto Senior Club Member -$2/pcs|消費換購1件",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|5.0,MF250141,"0000-00-00 00:00:00",NULL
GIN0220260304184346,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF231068,"0000-00-00 00:00:00",NULL
CHE0020260304184348,H0888001_S_Clearance_50dollars,1,50,2026-03-04,,,,,,LHCHAN,"0000-00-00 00:00:00",NULL
CHE0020260304184348,H0888001_S_Clearance_10dollars,1,10,2026-03-04,,,,,,LHCHAN,"0000-00-00 00:00:00",NULL
CIS0020260304184342,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,MANWONG,"0000-00-00 00:00:00",NULL
CIS0020260304184342,H0888001_S_10160755,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,MANWONG,"0000-00-00 00:00:00",NULL
TKL0020260304184345,H0888001_S_10152037,1,75,2026-03-04,,,,,,WIWONG,"0000-00-00 00:00:00",NULL
TKL0020260304184345,H0888001_S_10151676,1,52,2026-03-04,,,,,,WIWONG,"0000-00-00 00:00:00",NULL
TKL0020260304184345,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,WIWONG,"0000-00-00 00:00:00",NULL
DIA0020260304184351,H0888001_S_10160755,2,20,2026-03-04,PROMO_26675|PROMO_32482,"<RM> 檸檬果汁碳酸飲料 $28/2|<RM> 買任何貨品 $10 換購一支","<RM> 檸檬果汁碳酸飲料 $28/2|<RM> 買任何貨品 $10 換購一支",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.0|8.0,MF230874,"0000-00-00 00:00:00",NULL
DPA0020260304184400,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,TKLO,"0000-00-00 00:00:00",NULL
DPA0020260304184400,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,TKLO,"0000-00-00 00:00:00",NULL
LYG0020260304184357,H0888001_S_10161394,2,20,2026-03-04,PROMO_26675|PROMO_32482,"<RM> 檸檬果汁碳酸飲料 $28/2|<RM> 買任何貨品 $10 換購一支","<RM> 檸檬果汁碳酸飲料 $28/2|<RM> 買任何貨品 $10 換購一支",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.0|8.0,KLMA,"0000-00-00 00:00:00",NULL
BYM0220260304184401,H1688001_S_10112341,2,89.9,2026-03-04,PROMO_31311,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒","<FRUIT> Buy More Save More: $89.9/2",RM_DISCOUNT_SKU_LEVEL,10.1,MF250355,"0000-00-00 00:00:00",NULL
BYM0220260304184401,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,MF250355,"2000-04-02 00:00:00",NULL
LOP0020260304184400,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,PCFLAI,"0000-00-00 00:00:00",NULL
LOP0020260304184400,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,PCFLAI,"0000-00-00 00:00:00",NULL
LOP0020260304184400,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,PCFLAI,"0000-00-00 00:00:00",NULL
TYS0020260304184410,H1688001_S_10111270,3,33.9,2026-03-04,PROMO_32530,"<FRUIT>  ALL 日本王林蘋果: $33.9/3個","<FRUIT> Buy More Save More: $33.9/3個",RM_DISCOUNT_SKU_LEVEL,5.1,LMCHEUNG,"0000-00-00 00:00:00",NULL
MSP0020260304184406,H1688001_S_10111282,1,77.9,2026-03-04,PROMO_4347|PROMO_27602,"Auto 長者會員每件-$2|<黃昏限定>","Auto Senior Club Member -$2/pcs|<黃昏限定>",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|10.0,MF250142,"0000-00-00 00:00:00",NULL
MSP0020260304184406,H0888001_S_10138512,2,38,2026-03-04,PROMO_4347|PROMO_27950,"Auto 長者會員每件-$2|<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","Auto Senior Club Member -$2/pcs|<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",PROMOTION|RM_DISCOUNT_SKU_LEVEL,4.0|8.0,MF250142,"0000-00-00 00:00:00",NULL
CAI0020260304184414,H0888001_S_10162995,1,8,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,7.9,MF220707,"2000-00-08 00:00:00",NULL
TCS0320260304184407,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,HYTO,"0000-00-00 00:00:00",NULL
SHS0120260304184413,H1688001_S_10111282,1,78,2026-03-04,PROMO_31824,SHS追價,SHS追價,RM_DISCOUNT_SKU_LEVEL,11.9,LYCHUNG,"2000-07-08 00:00:00",NULL
PAN0020260304184410,H1688001_S_10111838,1,19.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,HYTO,"0000-00-00 00:00:00",NULL
PAN0020260304184410,H0888001_S_10161394,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,HYTO,"0000-00-00 00:00:00",NULL
ROC0520260304184413,H0888001_S_10155682,2,75.9,2026-03-04,PROMO_28403,(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2,(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2,RM_DISCOUNT_SKU_LEVEL,15.9,SCLAI,"0000-00-00 00:00:00",NULL
ROC0520260304184413,H0888001_S_10019633,1,25.9,2026-03-04,,,,,,SCLAI,"0000-00-00 00:00:00",NULL
QWP0220260304184420,H1688001_S_10111281,1,89.9,2026-03-04,PROMO_31584,QWP,QWP,RM_DISCOUNT_SKU_LEVEL,8.1,MF231204,"0000-00-00 00:00:00",NULL
TKL0020260304184415,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,WIWONG,"0000-00-00 00:00:00",NULL
TKL0020260304184415,H0888001_S_10160755,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,WIWONG,"0000-00-00 00:00:00",NULL
CHE0020260304184412,H1688001_S_10111281,1,68.6,2026-03-04,PROMO_CLEARANCE_DEFAULT|PROMO_27602,O2O門市清貨優惠|<黃昏限定>,"O2O Store Clearance Discount|<黃昏限定>",MANUAL|RM_DISCOUNT_SKU_LEVEL,21.3|8.1,LHCHAN,"0000-00-00 00:00:00",NULL
GIN0220260304184423,H1688001_S_10112504,12,39.8,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,8.2,MF231068,"0000-00-00 00:00:00",NULL
OLY0120260304184407,H0888001_S_10159801,1,64,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,2.0,PYLAW,"0000-00-00 00:00:00",NULL
OLY0120260304184407,H0888001_S_10144447,2,175.8,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,4.0,PYLAW,"0000-00-00 00:00:00",NULL
OLY0120260304184407,H0888001_S_10158720,2,75.8,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,4.0,PYLAW,"0000-00-00 00:00:00",NULL
OLY0120260304184407,H0888001_S_10012921,3,122.7,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,6.0,PYLAW,"0000-00-00 00:00:00",NULL
OLY0120260304184407,H0888001_S_10134870,2,132,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,4.0,PYLAW,"0000-00-00 00:00:00",NULL
OLY0120260304184407,H1888001_S_16001724,2,36,2026-03-04,PROMO_4347|PROMO_29588|PROMO_32488,"Auto 長者會員每件-$2|消費換購1件|<RM> 吸濕優惠$45/2","Auto Senior Club Member -$2/pcs|消費換購1件|<RM> 吸濕優惠$45/2",PROMOTION|RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,4.0|5.0|5.0,PYLAW,"0000-00-00 00:00:00",NULL
TYS0020260304184428,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,LMCHEUNG,"0000-00-00 00:00:00",NULL
GCS0220260304184429,H1688001_S_10111281,1,89.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,8.1,FYLEUNG,"0000-00-00 00:00:00",NULL
GCS0220260304184429,H1688001_S_10111284,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,FYLEUNG,"0000-00-00 00:00:00",NULL
LOP0020260304184429,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,PCFLAI,"0000-00-00 00:00:00",NULL
TPS0120260304184434,H1688001_S_10111838,1,29.9,2026-03-04,,,,,,MF230991,"0000-00-00 00:00:00",NULL
TPS0120260304184434,H1688001_S_10112163,1,16.8,2026-03-04,PROMO_29441,<水果>消費換購,<水果>消費換購,RM_DISCOUNT_SKU_LEVEL,1.2,MF230991,"0000-00-00 00:00:00",NULL
BYM0220260304184426,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF250355,"0000-00-00 00:00:00",NULL
TWO0020260304184428,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MYKO,"0000-00-00 00:00:00",NULL
GIN0220260304184440,H1688001_S_10111816,3,45,2026-03-04,PROMO_CLEARANCE_DEFAULT|PROMO_32410,"O2O門市清貨優惠|<FRUIT>  ALL 筒裝藍莓皇: $89.9/2筒","O2O Store Clearance Discount|<FRUIT> Buy More Save More: $89.9/2",MANUAL|RM_DISCOUNT_SKU_LEVEL,94.9|10.1,MF231068,"0000-00-00 00:00:00",NULL
PVG0020260304184436,H1688001_S_10111816,1,50,2026-03-04,,,,,,MF250228,"0000-00-00 00:00:00",NULL
PVG0020260304184436,H0888001_S_40000052,1,40,2026-03-04,,,,,,MF250228,"0000-00-00 00:00:00",NULL
PVG0020260304184436,H0888001_S_10162098,1,138,2026-03-04,,,,,,MF250228,"0000-00-00 00:00:00",NULL
SWQ0120260304184438,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,WUKH,"0000-00-00 00:00:00",NULL
CIS0020260304184442,H1688001_S_10111879,1,59.9,2026-03-04,,,,,,MANWONG,"0000-00-00 00:00:00",NULL
MSP0020260304184439,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF250142,"0000-00-00 00:00:00",NULL
TKS0020260304184440,H1688001_S_10111881,1,9.9,2026-03-04,PROMO_29441,<水果>消費換購,<水果>消費換購,RM_DISCOUNT_SKU_LEVEL,6.9,MF240155,"0000-00-00 00:00:00",NULL
TKS0020260304184440,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF240155,"0000-00-00 00:00:00",NULL
FTC0020260304184436,H1688001_S_10111816,2,89.9,2026-03-04,PROMO_32410,"<FRUIT>  ALL 筒裝藍莓皇: $89.9/2筒","<FRUIT> Buy More Save More: $89.9/2",RM_DISCOUNT_SKU_LEVEL,10.1,MF250141,"0000-00-00 00:00:00",NULL
LOP0020260304184446,H1688001_S_10111284,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,PCFLAI,"0000-00-00 00:00:00",NULL
GRC0120260304184446,H1688001_S_10111315,2,60,2026-03-04,PROMO_32485|PROMO_32539,"<FRUIT>  ALL 台灣鳳梨釋迦: $69.9/2個|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $69.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.1|9.9,MF240029,"0000-00-00 00:00:00",NULL
GRC0120260304184446,H1688001_S_10111152,2,60,2026-03-04,PROMO_32494|PROMO_32539,"<FRUIT>  ALL 厄瓜多爾麒麟果: $69.9/2個|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $69.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.1|9.9,MF240029,"0000-00-00 00:00:00",NULL
GRC0120260304184446,H0888001_S_10161394,2,20,2026-03-04,PROMO_26675|PROMO_32539,"<RM> 檸檬果汁碳酸飲料 $28/2|送檸檬碳酸1支(2)","<RM> 檸檬果汁碳酸飲料 $28/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.0|8.0,MF240029,"0000-00-00 00:00:00",NULL
FVG0220260304184421,H0888001_S_10162098,1,138,2026-03-04,,,,,,MF240107,"0000-00-00 00:00:00",NULL
FVG0220260304184421,H0888001_S_10137129,1,299,2026-03-04,,,,,,MF240107,"0000-00-00 00:00:00",NULL
TCS0320260304184445,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,HYTO,"0000-00-00 00:00:00",NULL
KAM0020260304184452,H1688001_S_10111281,1,89.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,8.1,TLCHAN,"0000-00-00 00:00:00",NULL
BYM0220260304184454,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF250355,"0000-00-00 00:00:00",NULL
MTP0020260304184454,H0888001_S_10158876,1,95,2026-03-04,,,,,,MF231208,"2000-09-05 00:00:00",NULL
TWS0020260304184440,H1688001_S_10111282,1,74.9,2026-03-04,PROMO_32224,TWS跟價,TWS跟價,RM_DISCOUNT_SKU_LEVEL,15.0,MF250301,"0000-00-00 00:00:00",NULL
TWS0020260304184440,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,MF250301,"0000-00-00 00:00:00",NULL
TWS0020260304184440,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,MF250301,"0000-00-00 00:00:00",NULL
TPS0120260304184458,H1688001_S_10111282,1,62.9,2026-03-04,PROMO_CLEARANCE_DEFAULT|PROMO_27602,O2O門市清貨優惠|<黃昏限定>,"O2O Store Clearance Discount|<黃昏限定>",MANUAL|RM_DISCOUNT_SKU_LEVEL,17.0|10.0,MF230991,"0000-00-00 00:00:00",NULL
MKS0020260304184451,H1688001_S_10112341,2,76.9,2026-03-04,PROMO_26885|PROMO_31311|PROMO_32539,"(Auto)自取後水果買滿$50-$3|<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","(Auto)自取後水果買滿$50-$3|<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_ORDER_LEVEL|RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,3.0|10.1|10.0,KYLAI,"0000-00-00 00:00:00",NULL
MKS0020260304184451,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,KYLAI,"0000-00-00 00:00:00",NULL
GCS0220260304184500,H1688001_S_10111284,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,FYLEUNG,"0000-00-00 00:00:00",NULL
TKL0020260304184500,H0888001_S_10160755,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,WIWONG,"0000-00-00 00:00:00",NULL
TKL0020260304184500,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,WIWONG,"0000-00-00 00:00:00",NULL
KAM0020260304184508,H0888001_S_10143148,2,70,2026-03-04,,,,,,TLCHAN,"0000-00-00 00:00:00",NULL
YUL0020260304184509,H1688001_S_10111282,1,77.9,2026-03-04,PROMO_4347|PROMO_27602,"Auto 長者會員每件-$2|<黃昏限定>","Auto Senior Club Member -$2/pcs|<黃昏限定>",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|10.0,PCFLAI,"0000-00-00 00:00:00",NULL
BYM0220260304184507,H1688001_S_10111282,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF250355,"0000-00-00 00:00:00",NULL
FTC0020260304184502,H1688001_S_10111284,1,79.9,2026-03-04,PROMO_27602,<黃昏限定>,<黃昏限定>,RM_DISCOUNT_SKU_LEVEL,10.0,MF250141,"0000-00-00 00:00:00",NULL
OWS0320260304184430,H1688001_S_10111738,1,29.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,LOMF,"0000-00-00 00:00:00",NULL
OWS0320260304184430,H0888001_S_10161394,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,LOMF,"0000-00-00 00:00:00",NULL
OLY0120260304184508,H1688001_S_10112336,2,39.8,2026-03-04,,,,,,PYLAW,"0000-00-00 00:00:00",NULL
